"Participant_ID","Ack","App_Name","At_Home","Current_Activity","Responsiveness","Goal_Alignment","Intervention_Type","Sleepiness","Valence","Satisfaction","Agency","Multitasking","Social_Situation","Stress","Timestamp","Usefulness","Gender","Age","Hour","Weekday","Reactance","Impulsivity","Anxiety","Self-Control","FoMo"
33,TRUE,"TikTok",TRUE,-1,4,2,"Pop-Up",2,2,4,4,"No","alone",2,"2025-03-04 19:58:26",3,"Male",19,19,TRUE,4.2,2.53,1.6,3,3.2
33,TRUE,"TikTok",TRUE,-1,12,4,"Vibration",7,3,3,3,"No","alone",6,"2025-03-05 2:25:35",5,"Male",19,2,TRUE,4.6,2.53,1.6,3,3.2
33,TRUE,"TikTok",TRUE,-2,20,2,"Vibration",4,3,3,3,"No","alone",5,"2025-03-03 19:11:43",3,"Male",19,19,TRUE,4.4,2.53,1.6,3,3.2
34,TRUE,"YouTube",TRUE,-3,29,5,"Vibration",3,3,4,6,"No","alone",3,"2025-03-04 21:46:17",3,"Female",53,21,TRUE,4.2,2.4,2.8,2.15,4.4
34,TRUE,"YouTube",TRUE,-3,4,6,"Pop-Up",6,4,3,7,"No","alone",3,"2025-03-04 20:40:56",3,"Female",53,20,TRUE,4.2,2.4,2.8,2.15,4.4
34,TRUE,"YouTube",TRUE,-3,39,6,"SpotOverlay",3,5,3,5,"No","friends",0,"2025-03-04 19:12:53",3,"Female",53,19,TRUE,3.8,2.4,2.8,2.15,4.4
34,TRUE,NA,TRUE,-3,1,3,"Pop-Up",5,4,5,7,"No","alone",0,"2025-03-02 20:04:11",3,"Female",53,20,FALSE,4,2.4,2.8,2.15,4.4
34,TRUE,NA,TRUE,-3,0,3,"Pop-Up",6,4,2,7,"No","alone",3,"2025-03-02 23:42:33",3,"Female",53,23,FALSE,4,2.4,2.8,2.15,4.4
34,TRUE,"YouTube",TRUE,-2,0,6,"SpotOverlay",6,4,3,6,"No","alone",1,"2025-03-02 18:55:58",2,"Female",53,18,FALSE,3,2.4,2.8,2.15,4.4
34,TRUE,"YouTube",TRUE,-2,61,6,"SpotOverlay",7,3,5,5,"No","alone",1,"2025-03-01 21:45:51",6,"Female",53,21,FALSE,3.2,2.4,2.8,2.15,4.4
34,TRUE,"YouTube",TRUE,-2,38,6,"Vibration",3,3,4,7,"No","alone",1,"2025-03-02 15:44:35",3,"Female",53,15,FALSE,3.6,2.4,2.8,2.15,4.4
36,TRUE,"TikTok",TRUE,-3,0,1,"Vibration",4,3,5,7,"No","friends",2,"2025-03-08 17:44:39",1,"Female",27,17,FALSE,5,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,3,1,4,"SpotOverlay",3,3,5,6,"Yes","friends",4,"2025-03-05 13:38:07",2,"Female",27,13,TRUE,5,2.27,3,2.38,3.6
36,TRUE,"TikTok",TRUE,-3,0,4,"Vibration",1,3,3,6,"Yes","friends",0,"2025-03-02 13:40:29",3,"Female",27,13,FALSE,4.6,2.27,3,2.38,3.6
36,TRUE,"TikTok",TRUE,0,86,2,"Vibration",4,3,3,3,"Yes","alone",5,"2025-03-05 18:32:23",2,"Female",27,18,TRUE,5,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,2,13,5,"Vibration",6,4,4,7,"Yes","friends",2,"2025-03-03 10:12:15",3,"Female",27,10,TRUE,5,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,3,6,4,"Pop-Up",4,4,7,7,"Yes","friends",2,"2025-03-04 15:21:25",5,"Female",27,15,TRUE,5,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,3,2,5,"Pop-Up",3,4,5,7,"Yes","friends",2,"2025-03-03 9:51:26",5,"Female",27,9,TRUE,5,2.27,3,2.38,3.6
36,TRUE,NA,TRUE,-1,3,4,"Pop-Up",2,3,4,5,"Yes","friends",3,"2025-03-02 16:34:37",2,"Female",27,16,FALSE,4.6,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,2,8,4,"Vibration",6,4,5,6,"Yes","friends",1,"2025-03-03 15:29:16",3,"Female",27,15,TRUE,5,2.27,3,2.38,3.6
36,TRUE,"TikTok",TRUE,-3,19,4,"SpotOverlay",6,2,1,3,"Yes","friends",5,"2025-03-02 16:10:22",5,"Female",27,16,FALSE,5,2.27,3,2.38,3.6
36,TRUE,"TikTok",TRUE,1,10,5,"Pop-Up",6,4,7,7,"Yes","alone",3,"2025-03-02 20:07:20",5,"Female",27,20,FALSE,4.6,2.27,3,2.38,3.6
36,TRUE,NA,FALSE,1,6,4,"Vibration",3,2,3,2,"Yes","friends",2,"2025-03-03 10:39:42",3,"Female",27,10,TRUE,5,2.27,3,2.38,3.6
37,TRUE,NA,TRUE,-3,0,6,"Pop-Up",4,3,5,5,"No","alone",4,"2025-03-08 5:26:53",4,"Female",20,5,FALSE,3.8,2.2,2.6,2.92,4.8
37,TRUE,"YouTube",TRUE,-3,6,6,"Pop-Up",2,4,5,5,"Yes","alone",3,"2025-03-09 8:26:30",4,"Female",20,8,FALSE,3.2,2.2,2.6,2.92,4.8
37,TRUE,"TikTok",FALSE,2,275,6,"Pop-Up",7,2,3,6,"Yes","alone",7,"2025-03-02 14:49:52",5,"Female",20,14,FALSE,4.4,2.2,2.6,2.92,4.8
37,TRUE,NA,FALSE,-1,144,5,"SpotOverlay",6,2,3,3,"No","alone",8,"2025-03-03 12:49:58",5,"Female",20,12,TRUE,3.2,2.2,2.6,2.92,4.8
37,TRUE,"TikTok",TRUE,-2,205,5,"Vibration",4,3,5,4,"No","alone",4,"2025-03-08 8:17:28",4,"Female",20,8,FALSE,4.2,2.2,2.6,2.92,4.8
37,TRUE,"Instagram",FALSE,-2,17,6,"Vibration",4,3,6,5,"No","alone",7,"2025-03-03 12:08:40",6,"Female",20,12,TRUE,2.4,2.2,2.6,2.92,4.8
38,TRUE,"TikTok",TRUE,-3,7,2,"Pop-Up",6,1,2,2,"No","friends",6,"2025-03-08 22:02:49",2,"Male",37,22,FALSE,3.4,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-3,276,3,"Vibration",6,1,4,3,"No","friends",6,"2025-03-08 21:46:39",4,"Male",37,21,FALSE,3.8,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-3,186,6,"Vibration",5,3,4,6,"No","alone",4,"2025-03-02 23:54:57",4,"Male",37,23,FALSE,2.8,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-1,168,3,"SpotOverlay",4,3,4,2,"No","friends",3,"2025-03-07 19:06:08",5,"Male",37,19,TRUE,2.6,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-2,40,5,"Vibration",4,2,4,3,"No","alone",1,"2025-03-04 5:04:42",6,"Male",37,5,TRUE,2,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-2,86,5,"Vibration",5,3,5,5,"No","alone",3,"2025-03-03 23:52:01",5,"Male",37,23,TRUE,1.8,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-3,0,6,"Vibration",6,3,3,3,"No","friends",5,"2025-03-05 23:22:15",2,"Male",37,23,TRUE,2.4,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-2,5,4,"Pop-Up",6,3,4,3,"No","alone",4,"2025-03-02 15:09:13",5,"Male",37,15,FALSE,2.4,2.73,2.4,2.54,4
38,TRUE,"TikTok",TRUE,-1,294,4,"Vibration",4,3,4,2,"No","friends",5,"2025-03-04 19:02:14",5,"Male",37,19,TRUE,2.6,2.73,2.4,2.54,4
39,TRUE,"TikTok",TRUE,-1,22,2,"SpotOverlay",7,2,3,1,"No","alone",5,"2025-03-03 5:18:04",4,"Male",20,5,TRUE,1.8,3,1.8,2.38,3.8
39,TRUE,"TikTok",TRUE,-2,19,5,"Vibration",6,4,5,3,"No","alone",3,"2025-03-04 22:47:05",5,"Male",20,22,TRUE,3.8,3,1.8,2.38,3.8
39,TRUE,"TikTok",TRUE,-3,20,1,"Pop-Up",5,2,1,2,"No","alone",5,"2025-03-05 5:13:38",1,"Male",20,5,TRUE,4.8,3,1.8,2.38,3.8
39,TRUE,"TikTok",TRUE,-2,295,6,"Pop-Up",6,4,5,6,"No","alone",4,"2025-03-05 5:06:32",4,"Male",20,5,TRUE,4,3,1.8,2.38,3.8
39,TRUE,"TikTok",TRUE,-3,11,5,"Pop-Up",7,4,5,7,"No","alone",4,"2025-03-05 4:26:25",5,"Male",20,4,TRUE,4,3,1.8,2.38,3.8
39,TRUE,"TikTok",TRUE,0,69,5,"SpotOverlay",8,4,5,6,"Yes","alone",5,"2025-03-03 16:05:34",4,"Male",20,16,TRUE,4.2,3,1.8,2.38,3.8
41,TRUE,"Facebook",TRUE,-2,21,1,"SpotOverlay",4,2,2,3,"No","friends",7,"2025-03-11 22:16:26",1,"Male",39,22,TRUE,4,1.6,0.8,3.46,1.6
41,TRUE,"Facebook",FALSE,-2,4,4,"Pop-Up",3,3,5,5,"No","alone",3,"2025-03-11 6:13:45",3,"Male",39,6,TRUE,3,1.6,0.8,3.46,1.6
41,TRUE,"Facebook",FALSE,-1,31,4,"Vibration",7,4,5,4,"No","alone",3,"2025-03-12 23:21:19",6,"Male",39,23,TRUE,3,1.6,0.8,3.46,1.6
41,TRUE,"Facebook",FALSE,0,58,5,"Vibration",7,3,5,4,"No","alone",2,"2025-03-10 22:53:08",5,"Male",39,22,TRUE,3.2,1.6,0.8,3.46,1.6
41,TRUE,"Facebook",TRUE,-3,44,4,"Vibration",6,3,4,4,"No","friends",0,"2025-03-09 23:17:30",4,"Male",39,23,FALSE,3.8,1.6,0.8,3.46,1.6
41,TRUE,"Facebook",TRUE,-1,24,4,"SpotOverlay",6,3,4,4,"No","alone",4,"2025-03-14 8:35:13",4,"Male",39,8,TRUE,3,1.6,0.8,3.46,1.6
42,TRUE,"TikTok",TRUE,2,200,4,"Vibration",6,3,5,7,"Yes","friends",6,"2025-03-13 23:57:07",4,"Female",40,23,TRUE,5,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,2,249,6,"Vibration",7,3,5,7,"Yes","friends",6,"2025-03-14 23:56:48",4,"Female",40,23,TRUE,5,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,-1,126,3,"SpotOverlay",8,3,3,5,"Yes","friends",5,"2025-03-12 11:46:37",2,"Female",40,11,TRUE,5,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,1,90,4,"Vibration",7,3,4,4,"Yes","friends",5,"2025-03-11 0:48:22",4,"Female",40,0,TRUE,5,2.27,2,2.69,3.8
42,TRUE,NA,TRUE,1,13,2,"Pop-Up",7,1,2,2,"Yes","friends",7,"2025-03-10 23:56:36",2,"Female",40,23,TRUE,5,2.27,2,2.69,3.8
42,TRUE,NA,TRUE,1,109,5,"SpotOverlay",7,3,3,1,"Yes","friends",7,"2025-03-14 0:16:48",3,"Female",40,0,TRUE,5,2.27,2,2.69,3.8
42,TRUE,NA,TRUE,1,5,4,"Pop-Up",7,3,6,7,"Yes","friends",6,"2025-03-10 23:35:10",4,"Female",40,23,TRUE,5,2.27,2,2.69,3.8
42,TRUE,NA,TRUE,1,278,4,"Vibration",7,3,5,6,"Yes","friends",6,"2025-03-14 0:40:06",4,"Female",40,0,TRUE,5,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,1,2043,4,"Pop-Up",7,3,5,6,"Yes","friends",6,"2025-03-10 0:31:03",4,"Female",40,0,TRUE,4.2,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,1,324,5,"Pop-Up",7,3,4,7,"Yes","friends",7,"2025-03-10 1:09:38",4,"Female",40,1,TRUE,5,2.27,2,2.69,3.8
42,TRUE,"TikTok",TRUE,1,34,4,"Vibration",7,3,6,7,"Yes","friends",6,"2025-03-10 0:47:49",4,"Female",40,0,TRUE,4,2.27,2,2.69,3.8
43,TRUE,"TikTok",TRUE,-3,3,7,"Pop-Up",9,3,7,7,"No","alone",1,"2025-03-12 7:13:31",7,"Male",39,7,TRUE,4,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-3,17,7,"Vibration",8,3,7,7,"No","alone",1,"2025-03-14 7:05:49",7,"Male",39,7,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,7,7,"Vibration",8,4,7,7,"No","alone",2,"2025-03-14 7:21:42",7,"Male",39,7,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,2,143,7,"Pop-Up",6,4,7,7,"Yes","alone",2,"2025-03-13 18:43:24",7,"Male",39,18,TRUE,4,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,1,151,7,"Pop-Up",3,4,7,7,"No","alone",2,"2025-03-10 13:27:45",7,"Male",39,13,TRUE,3.2,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-1,61,3,"SpotOverlay",8,3,3,3,"Yes","alone",2,"2025-03-10 23:32:43",3,"Male",39,23,TRUE,4,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,1,3,7,"Pop-Up",2,4,7,7,"No","alone",2,"2025-03-10 16:06:15",7,"Male",39,16,TRUE,2,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,1,104,2,"SpotOverlay",2,3,3,3,"Yes","alone",1,"2025-03-13 8:51:06",2,"Male",39,8,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,4106,7,"Vibration",8,4,7,7,"Yes","alone",1,"2025-03-12 0:50:53",7,"Male",39,0,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,1,27,2,"SpotOverlay",2,3,2,2,"Yes","alone",3,"2025-03-11 9:08:18",2,"Male",39,9,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,2,57,2,"SpotOverlay",3,3,2,2,"Yes","alone",3,"2025-03-13 15:49:03",2,"Male",39,15,TRUE,2,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,7,7,"Vibration",8,4,7,7,"No","alone",2,"2025-03-11 6:13:17",7,"Male",39,6,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-1,25,3,"Vibration",6,3,3,3,"No","alone",0,"2025-03-10 1:26:50",2,"Male",39,1,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,10,7,"Pop-Up",8,4,7,7,"No","alone",2,"2025-03-11 5:40:36",7,"Male",39,5,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,2,4,7,"Pop-Up",4,3,7,7,"Yes","alone",4,"2025-03-15 6:06:31",7,"Male",39,6,FALSE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-3,4,7,"Pop-Up",9,3,7,7,"No","alone",0,"2025-03-15 6:06:31",7,"Male",39,6,FALSE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,2,12,7,"Vibration",3,4,7,7,"Yes","alone",3,"2025-03-10 17:49:17",7,"Male",39,17,TRUE,1.8,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,0,121,2,"SpotOverlay",4,4,2,3,"No","alone",3,"2025-03-11 17:24:29",2,"Male",39,17,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-3,44,2,"SpotOverlay",9,2,2,2,"No","alone",0,"2025-03-15 5:50:41",2,"Male",39,5,FALSE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,2,541,7,"Vibration",6,5,7,7,"Yes","alone",3,"2025-03-10 19:30:31",7,"Male",39,19,TRUE,3.2,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,57,2,"SpotOverlay",8,3,2,2,"Yes","alone",4,"2025-03-13 6:48:06",2,"Male",39,6,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,1,11,7,"Vibration",9,4,7,7,"No","alone",5,"2025-03-13 3:02:26",7,"Male",39,3,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,161,2,"SpotOverlay",6,3,2,1,"No","alone",6,"2025-03-10 8:28:26",3,"Male",39,8,TRUE,4.4,3,0.2,2.54,1.4
43,TRUE,NA,TRUE,1,0,2,"SpotOverlay",6,3,2,2,"Yes","alone",3,"2025-03-13 22:46:23",2,"Male",39,22,TRUE,3,3,0.2,2.54,1.4
43,TRUE,NA,TRUE,2,1,7,"Vibration",3,4,7,7,"Yes","alone",1,"2025-03-14 10:29:49",7,"Male",39,10,TRUE,3,3,0.2,2.54,1.4
43,TRUE,"TikTok",TRUE,-2,12,7,"Vibration",7,3,7,7,"No","alone",1,"2025-03-11 5:56:55",7,"Male",39,5,TRUE,3,3,0.2,2.54,1.4
44,TRUE,"YouTube",FALSE,-1,0,5,"Pop-Up",3,3,2,6,"Yes","friends",3,"2025-03-10 13:54:53",1,"Male",20,13,TRUE,4,2.27,0,2.15,3.4
44,TRUE,NA,FALSE,-2,0,5,"Pop-Up",1,5,2,6,"Yes","friends",1,"2025-03-13 21:19:48",5,"Male",20,21,TRUE,4.2,2.27,0,2.15,3.4
44,TRUE,NA,TRUE,-2,24,2,"SpotOverlay",3,4,4,7,"No","friends",3,"2025-03-15 10:02:09",1,"Male",20,10,FALSE,4.2,2.27,0,2.15,3.4
44,TRUE,"YouTube",TRUE,-3,0,2,"SpotOverlay",1,4,1,7,"Yes","alone",0,"2025-03-15 14:16:33",1,"Male",20,14,FALSE,5,2.27,0,2.15,3.4
44,TRUE,NA,TRUE,-3,0,5,"Vibration",2,3,2,1,"Yes","alone",1,"2025-03-10 9:53:18",2,"Male",20,9,TRUE,4,2.27,0,2.15,3.4
44,TRUE,"YouTube",TRUE,-3,11,2,"Pop-Up",2,4,2,6,"Yes","alone",0,"2025-03-10 9:36:09",1,"Male",20,9,TRUE,4.4,2.27,0,2.15,3.4
44,TRUE,"YouTube",TRUE,-3,3,3,"Pop-Up",4,4,3,5,"Yes","alone",1,"2025-03-10 9:19:54",3,"Male",20,9,TRUE,4,2.27,0,2.15,3.4
44,TRUE,NA,TRUE,-3,564,2,"SpotOverlay",2,5,1,7,"Yes","friends",0,"2025-03-16 19:14:31",2,"Male",20,19,FALSE,5,2.27,0,2.15,3.4
46,TRUE,"Facebook",TRUE,-3,38,4,"Pop-Up",6,4,4,6,"Yes","alone",3,"2025-03-14 17:25:02",3,"Non-binary",32,17,TRUE,3.6,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,0,4,"Vibration",4,3,2,6,"Yes","alone",2,"2025-03-14 11:16:05",2,"Non-binary",32,11,TRUE,4.2,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,61,4,"SpotOverlay",3,4,3,6,"Yes","alone",1,"2025-03-17 14:31:27",2,"Non-binary",32,14,TRUE,3.6,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,8,4,"Pop-Up",4,3,2,5,"No","friends",1,"2025-03-16 18:20:50",2,"Non-binary",32,18,FALSE,4.2,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,78,4,"SpotOverlay",7,3,4,3,"No","friends",2,"2025-03-17 20:40:43",5,"Non-binary",32,20,TRUE,3.6,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,135,4,"SpotOverlay",4,4,2,6,"No","friends",0,"2025-03-16 18:03:39",2,"Non-binary",32,18,FALSE,4.2,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,71,5,"SpotOverlay",6,4,5,4,"No","alone",0,"2025-03-17 9:16:15",4,"Non-binary",32,9,TRUE,3.6,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,178,4,"Pop-Up",7,2,4,4,"No","alone",7,"2025-03-11 15:52:58",5,"Non-binary",32,15,TRUE,2.6,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,105,4,"SpotOverlay",4,4,2,5,"No","alone",0,"2025-03-13 18:42:40",2,"Non-binary",32,18,TRUE,3.4,2.67,2,3,3.4
46,TRUE,"Facebook",TRUE,-3,85,4,"SpotOverlay",7,4,5,5,"Yes","alone",4,"2025-03-13 11:06:40",3,"Non-binary",32,11,TRUE,3.2,2.67,2,3,3.4
46,TRUE,"Facebook",FALSE,-1,16,3,"Pop-Up",7,3,3,4,"No","friends",5,"2025-03-12 14:09:35",2,"Non-binary",32,14,TRUE,3.4,2.67,2,3,3.4
46,TRUE,NA,FALSE,-1,3,3,"Pop-Up",7,3,3,4,"No","friends",5,"2025-03-12 14:11:22",2,"Non-binary",32,14,TRUE,3.6,2.67,2,3,3.4
49,TRUE,"Facebook",FALSE,1,0,6,"Pop-Up",4,4,6,6,"Yes","friends",7,"2025-03-17 11:15:11",6,"Male",44,11,TRUE,2.2,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-2,0,4,"Pop-Up",6,2,5,4,"Yes","alone",5,"2025-03-14 13:57:50",5,"Male",44,13,TRUE,3,2.93,1.8,2.46,3.2
49,TRUE,NA,FALSE,2,15,5,"Vibration",6,3,6,6,"Yes","friends",6,"2025-03-18 15:51:07",5,"Male",44,15,TRUE,2.2,2.93,1.8,2.46,3.2
49,TRUE,NA,FALSE,1,9,5,"Pop-Up",4,4,5,5,"No","friends",4,"2025-03-17 10:11:23",5,"Male",44,10,TRUE,2.4,2.93,1.8,2.46,3.2
49,TRUE,"Facebook",TRUE,0,47,4,"Vibration",5,3,2,3,"No","friends",3,"2025-03-16 9:20:47",3,"Male",44,9,FALSE,4.4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-3,14,2,"Vibration",6,2,2,2,"Yes","friends",5,"2025-03-14 21:23:58",4,"Male",44,21,TRUE,3.4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,1,0,5,"Vibration",4,3,4,5,"Yes","friends",4,"2025-03-16 10:04:57",4,"Male",44,10,FALSE,3.8,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,0,0,2,"SpotOverlay",5,2,3,3,"Yes","friends",5,"2025-03-16 14:27:23",2,"Male",44,14,FALSE,4.2,2.93,1.8,2.46,3.2
49,TRUE,NA,FALSE,1,4,5,"Pop-Up",7,2,4,4,"No","friends",6,"2025-03-17 16:25:24",5,"Male",44,16,TRUE,3.2,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-1,133,3,"SpotOverlay",5,2,3,3,"No","friends",5,"2025-03-15 9:26:37",3,"Male",44,9,FALSE,4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-3,6,5,"Pop-Up",5,4,5,5,"Yes","friends",5,"2025-03-15 10:58:17",5,"Male",44,10,FALSE,3,2.93,1.8,2.46,3.2
49,TRUE,"Instagram",TRUE,-1,93,4,"SpotOverlay",5,2,3,3,"No","friends",5,"2025-03-15 9:02:05",3,"Male",44,9,FALSE,4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-1,23,3,"Vibration",7,2,4,4,"Yes","friends",6,"2025-03-12 10:29:49",4,"Male",44,10,TRUE,3.6,2.93,1.8,2.46,3.2
49,TRUE,"Facebook",TRUE,0,65,5,"SpotOverlay",7,4,5,5,"Yes","friends",5,"2025-03-12 19:19:34",5,"Male",44,19,TRUE,3,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-3,4,3,"SpotOverlay",7,2,4,4,"Yes","friends",5,"2025-03-17 19:54:41",3,"Male",44,19,TRUE,3.8,2.93,1.8,2.46,3.2
49,TRUE,NA,FALSE,1,22,6,"SpotOverlay",5,4,6,5,"Yes","friends",7,"2025-03-18 14:21:49",6,"Male",44,14,TRUE,2.4,2.93,1.8,2.46,3.2
49,TRUE,NA,FALSE,1,28,5,"Vibration",7,3,5,3,"No","alone",4,"2025-03-17 9:07:57",5,"Male",44,9,TRUE,3,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-2,0,3,"SpotOverlay",6,2,3,3,"No","friends",6,"2025-03-13 13:43:25",5,"Male",44,13,TRUE,4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-1,1,5,"Vibration",7,2,2,3,"Yes","alone",6,"2025-03-13 14:34:54",3,"Male",44,14,TRUE,4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-1,1,4,"Vibration",7,2,3,3,"No","alone",7,"2025-03-13 8:17:14",4,"Male",44,8,TRUE,4,2.93,1.8,2.46,3.2
49,TRUE,NA,TRUE,-2,4,3,"SpotOverlay",7,2,4,4,"No","friends",5,"2025-03-17 19:54:41",3,"Male",44,19,TRUE,3.4,2.93,1.8,2.46,3.2
50,TRUE,"Facebook",TRUE,-2,139,4,"SpotOverlay",3,4,3,3,"No","friends",2,"2025-03-15 20:49:23",3,"Male",49,20,FALSE,3.6,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-2,166,3,"SpotOverlay",5,3,3,2,"No","friends",3,"2025-03-16 10:32:47",2,"Male",49,10,FALSE,3.6,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-2,44,3,"SpotOverlay",8,3,3,2,"No","alone",1,"2025-03-14 0:44:33",3,"Male",49,0,TRUE,3,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-3,177,3,"SpotOverlay",7,4,3,2,"No","friends",1,"2025-03-18 21:08:42",2,"Male",49,21,TRUE,4.2,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-2,35,6,"Vibration",8,3,4,4,"No","alone",1,"2025-03-18 3:44:29",6,"Male",49,3,TRUE,3.6,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-2,116,5,"SpotOverlay",8,3,5,5,"No","alone",1,"2025-03-13 2:15:56",5,"Male",49,2,TRUE,2.2,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-2,12,4,"Pop-Up",4,4,6,5,"No","friends",2,"2025-03-12 19:39:12",5,"Male",49,19,TRUE,2,1.93,0.2,3.31,2
50,TRUE,"Facebook",TRUE,-1,0,4,"SpotOverlay",4,3,3,3,"No","alone",1,"2025-03-15 9:15:16",2,"Male",49,9,FALSE,3.2,1.93,0.2,3.31,2
52,TRUE,NA,TRUE,-3,0,3,"Pop-Up",5,5,1,7,"Yes","friends",1,"2025-03-16 20:32:02",1,"Male",33,20,FALSE,4.8,2.53,1.6,3,2.6
52,TRUE,NA,TRUE,-3,93,2,"Vibration",8,4,3,7,"Yes","friends",1,"2025-03-17 0:05:04",3,"Male",33,0,TRUE,5,2.53,1.6,3,2.6
52,TRUE,NA,FALSE,-3,2,4,"Pop-Up",4,5,4,7,"Yes","alone",1,"2025-03-15 14:10:43",1,"Male",33,14,FALSE,4.6,2.53,1.6,3,2.6
52,TRUE,"Instagram",TRUE,-2,23,2,"SpotOverlay",6,4,4,7,"Yes","alone",2,"2025-03-12 7:39:49",2,"Male",33,7,TRUE,4.6,2.53,1.6,3,2.6
53,TRUE,NA,TRUE,-2,0,5,"Pop-Up",3,4,4,3,"Yes","alone",2,"2025-03-13 10:01:09",3,"Female",50,10,TRUE,3.8,2,0.6,3.69,1
53,TRUE,"Facebook",TRUE,-3,118,4,"SpotOverlay",8,3,4,4,"No","alone",0,"2025-03-13 0:39:13",5,"Female",50,0,TRUE,3.4,2,0.6,3.69,1
53,TRUE,"Facebook",TRUE,-2,23,4,"Pop-Up",6,4,6,6,"No","alone",3,"2025-03-16 23:59:48",5,"Female",50,23,FALSE,3.8,2,0.6,3.69,1
53,TRUE,"Facebook",TRUE,-2,75,5,"SpotOverlay",7,3,4,4,"No","alone",2,"2025-03-17 0:46:09",4,"Female",50,0,TRUE,4,2,0.6,3.69,1
53,TRUE,"Facebook",TRUE,-2,5,5,"Vibration",7,4,5,6,"No","alone",3,"2025-03-19 8:10:04",5,"Female",50,8,TRUE,4,2,0.6,3.69,1
